Load,Actuator,Time,Strain
159.0307,24.43056,156.074,0.000458
159.0216,24.44444,156.141,0.00046
159.053,24.45833,156.208,0.000462
159.0055,24.47917,156.274,0.000459
159.0272,24.49306,156.341,0.00046
159.0361,24.50695,156.408,0.000462
159.0356,24.51389,156.474,0.00046
159.0617,24.53472,156.541,0.000459
159.0867,24.54861,156.608,0.000461
159.0484,24.5625,156.674,0.000457
159.0641,24.57639,156.741,0.000458
159.0686,24.59028,156.808,0.000463
159.0328,24.60417,156.874,0.000458
159.0339,24.61806,156.941,0.000461
159.0974,24.63194,157.008,0.000462
159.0663,24.64583,157.074,0.000459
159.0934,24.65972,157.141,0.000459
159.113,24.67361,157.208,0.00046
159.0747,24.6875,157.274,0.000457
159.068,24.70139,157.341,0.00046
159.092,24.71528,157.408,0.000463
159.0761,24.72917,157.474,0.000457
159.1126,24.74306,157.541,0.000457
159.1543,24.75694,157.608,0.000462
159.1134,24.77083,157.674,0.00046
159.1301,24.78472,157.741,0.000457
159.1386,24.79861,157.808,0.000461
159.0806,24.8125,157.874,0.000459
159.1309,24.82639,157.941,0.000458
159.1556,24.84028,158.008,0.000461
159.1387,24.85417,158.074,0.000458
159.1478,24.86806,158.141,0.000459
159.1643,24.88194,158.208,0.000463
159.1356,24.89583,158.274,0.00046
159.172,24.90972,158.341,0.000459
159.1718,24.92361,158.408,0.000463
159.1472,24.9375,158.474,0.000457
159.1488,24.95139,158.541,0.000459
159.2296,24.96528,158.608,0.000462
159.1448,24.97917,158.674,0.00046
159.1765,24.99306,158.741,0.000458
159.1591,25.00694,158.808,0.000464
159.1405,25.02083,158.874,0.000457
159.1392,25.03472,158.941,0.000459
159.1993,25.04861,159.008,0.000463
159.1262,25.0625,159.074,0.000458
159.183,25.07639,159.141,0.000459
159.175,25.09028,159.208,0.000463
159.1434,25.10417,159.274,0.00046
159.144,25.11805,159.341,0.000461
159.1689,25.13194,159.408,0.000463
159.1442,25.14583,159.474,0.000458
159.1638,25.15972,159.541,0.000459
159.174,25.17361,159.608,0.00046
159.1729,25.1875,159.674,0.000459
159.1704,25.20139,159.741,0.000459
159.195,25.21528,159.808,0.000462
159.1395,25.22917,159.874,0.000457
159.1863,25.24306,159.941,0.000458
159.1992,25.25694,160.008,0.00046
159.1515,25.27083,160.074,0.000458
159.1715,25.28472,160.141,0.00046
159.2365,25.29861,160.208,0.000464
159.1881,25.3125,160.274,0.00046
159.2292,25.32639,160.341,0.000457
159.2406,25.34722,160.408,0.000462
159.1996,25.36111,160.474,0.00046
159.1692,25.375,160.541,0.00046
159.2234,25.38889,160.608,0.000465
159.1688,25.40278,160.674,0.000458
159.244,25.41667,160.741,0.000459
159.2504,25.43056,160.808,0.000462
159.2275,25.44444,160.874,0.000458
159.2393,25.45833,160.941,0.000458
159.264,25.47222,161.008,0.000463
159.2154,25.48611,161.074,0.00046
159.2216,25.5,161.141,0.00046
159.2442,25.51389,161.208,0.000463
159.2648,25.52778,161.274,0.00046
159.2517,25.54167,161.341,0.00046
159.2975,25.55555,161.408,0.000462
159.2474,25.56944,161.474,0.00046
159.2539,25.58333,161.541,0.000458
159.2994,25.59722,161.608,0.000464
159.2741,25.61111,161.674,0.000459
159.2505,25.625,161.741,0.000459
159.3199,25.63889,161.808,0.000464
159.2923,25.65278,161.874,0.000459
159.2799,25.66667,161.941,0.000459
159.3007,25.68056,162.008,0.000462
159.2801,25.69444,162.074,0.000458
159.2729,25.70833,162.141,0.000459
159.2975,25.72222,162.208,0.000462
159.2941,25.73611,162.274,0.000459
159.3155,25.75,162.341,0.00046
159.3395,25.76389,162.408,0.000462
159.2802,25.77778,162.474,0.000459
159.2798,25.79167,162.541,0.000461
159.2924,25.80556,162.608,0.000461
159.2548,25.81945,162.674,0.00046
159.2176,25.83333,162.741,0.000461
159.2921,25.84722,162.808,0.000465
159.2632,25.86111,162.874,0.000461
159.2471,25.875,162.941,0.00046
159.2716,25.88889,163.008,0.000463
159.2419,25.90278,163.074,0.00046
159.2252,25.91667,163.141,0.000462
159.2489,25.93056,163.208,0.000464
159.2282,25.94445,163.274,0.000459
159.2525,25.95833,163.341,0.000457
159.3133,25.97222,163.408,0.000463
159.2738,25.98611,163.474,0.000458
159.2701,26,163.541,0.000457
159.2748,26.01389,163.608,0.000462
159.2664,26.02778,163.674,0.000459
159.2398,26.04167,163.741,0.000459
159.3042,26.05556,163.808,0.000462
159.2665,26.06944,163.874,0.000457
159.2754,26.08333,163.941,0.000458
159.292,26.09722,164.008,0.000463
159.289,26.11111,164.074,0.00046
159.2573,26.125,164.141,0.000458
159.3116,26.13889,164.208,0.000464
159.2777,26.15278,164.274,0.000461
159.2555,26.16667,164.341,0.000459
159.3118,26.18056,164.408,0.000462
159.2848,26.19444,164.474,0.000461
159.2828,26.20833,164.541,0.000459
159.3119,26.22917,164.608,0.000461
159.2796,26.23611,164.674,0.000461
159.2833,26.25694,164.741,0.000459
159.3194,26.27083,164.808,0.000462
159.2915,26.28472,164.874,0.00046
159.2858,26.29861,164.941,0.000458
159.3266,26.3125,165.008,0.000462
159.3067,26.32639,165.074,0.00046
159.3073,26.34028,165.141,0.000459
159.353,26.35417,165.208,0.000461
159.3103,26.36806,165.274,0.000459
159.2807,26.38195,165.341,0.000458
159.3389,26.39583,165.408,0.000461
159.3202,26.40972,165.474,0.000459
159.3201,26.42361,165.541,0.000458
159.3245,26.4375,165.608,0.000462
159.326,26.45139,165.674,0.000459
159.3122,26.46528,165.741,0.000456
159.3474,26.47917,165.808,0.000462
159.3145,26.49306,165.874,0.000458
159.3225,26.50694,165.941,0.000458
159.3642,26.52083,166.008,0.000463
159.3408,26.53472,166.074,0.000461
159.3399,26.54861,166.141,0.00046
159.3688,26.5625,166.208,0.000461
159.3447,26.57639,166.274,0.000459
159.318,26.59028,166.341,0.000458
159.3642,26.60417,166.408,0.000461
159.3217,26.61806,166.474,0.00046
159.3232,26.63194,166.541,0.000458
159.3144,26.64583,166.608,0.000462
159.3218,26.65972,166.674,0.00046
159.2675,26.67361,166.741,0.000458
159.2955,26.6875,166.808,0.000463
159.3022,26.70139,166.874,0.00046
159.3128,26.71528,166.941,0.000457
159.3321,26.72917,167.008,0.000466
159.3641,26.74306,167.074,0.000461
159.2625,26.75694,167.141,0.00046
159.3225,26.77083,167.208,0.000463
159.2641,26.78472,167.274,0.000463
159.3001,26.79861,167.341,0.00046
159.3065,26.8125,167.408,0.000463
159.2949,26.82639,167.474,0.000461
159.2729,26.84028,167.541,0.000456
159.3343,26.85417,167.608,0.000463
159.2934,26.86805,167.674,0.00046
159.2923,26.88194,167.741,0.000458
159.311,26.89583,167.808,0.000464
159.2786,26.90972,167.874,0.000461
159.2787,26.92361,167.941,0.000457
159.3088,26.9375,168.008,0.000464
159.2983,26.95139,168.074,0.00046
159.3234,26.96528,168.141,0.000457
159.3375,26.97917,168.208,0.000464
159.3001,26.99305,168.274,0.000461
159.2928,27.00694,168.341,0.00046
159.3456,27.02083,168.408,0.000464
159.2979,27.03472,168.474,0.00046
159.2954,27.04861,168.541,0.000458
159.322,27.0625,168.608,0.000462
159.3328,27.07639,168.674,0.000459
159.3048,27.09028,168.741,0.00046
159.3638,27.10417,168.808,0.000463
159.3113,27.11806,168.874,0.000458
159.3244,27.13889,168.941,0.000458
159.3278,27.15278,169.008,0.000464
159.2958,27.16667,169.074,0.000464
159.2695,27.18056,169.141,0.00046
159.3534,27.19444,169.208,0.000466
159.3115,27.20833,169.274,0.00046
159.3258,27.22222,169.341,0.000457
159.3253,27.23611,169.408,0.000463
159.3018,27.25,169.474,0.000461
159.2683,27.26389,169.541,0.000458
159.3311,27.27778,169.608,0.000461
159.2984,27.29167,169.674,0.000462
159.2995,27.30556,169.741,0.000459
159.3344,27.31944,169.808,0.000463
159.3156,27.33333,169.874,0.00046
159.2888,27.34722,169.941,0.000457
159.3221,27.36111,170.008,0.000462
159.3158,27.375,170.074,0.00046
159.2819,27.38889,170.141,0.000457
159.3167,27.40278,170.208,0.000462
159.3083,27.41667,170.274,0.000461
159.2981,27.43055,170.341,0.000457
159.3301,27.44444,170.408,0.000461
159.3156,27.45833,170.474,0.000461
159.3005,27.47222,170.541,0.000457
159.3104,27.48611,170.608,0.000463
159.31,27.5,170.674,0.000463
159.2936,27.51389,170.741,0.000459
159.3318,27.52778,170.808,0.000464
159.3229,27.54167,170.874,0.000462
159.2992,27.55556,170.941,0.000456
159.3215,27.56944,171.008,0.000461
159.2809,27.58333,171.074,0.000459
159.2601,27.59722,171.141,0.000458
159.2976,27.61111,171.208,0.000464
159.315,27.625,171.274,0.00046
159.2883,27.63889,171.341,0.000458
159.3196,27.65278,171.408,0.000462
159.3049,27.66667,171.474,0.00046
159.2535,27.68056,171.541,0.000459
159.2931,27.69445,171.608,0.000462
159.2493,27.70833,171.674,0.000462
159.25,27.72222,171.741,0.000456
159.2719,27.73611,171.808,0.000464
159.2798,27.75,171.874,0.000461
159.2185,27.76389,171.941,0.000458
159.2818,27.77778,172.008,0.000461
159.2588,27.79167,172.074,0.000461
159.2282,27.80556,172.141,0.000458
159.2526,27.81945,172.208,0.000461
159.2397,27.83333,172.274,0.000461
159.2183,27.84722,172.341,0.000459
159.263,27.86111,172.408,0.000461
159.2509,27.875,172.474,0.000461
159.2368,27.88889,172.541,0.000456
159.2754,27.90278,172.608,0.000461
159.2659,27.91667,172.674,0.00046
159.2193,27.93056,172.741,0.000459
159.2545,27.94444,172.808,0.000463
159.2468,27.95833,172.874,0.000463
159.215,27.97917,172.941,0.000458
159.254,27.99306,173.008,0.000462
159.2234,28.00694,173.074,0.000463
159.1945,28.01389,173.141,0.000461
159.2608,28.03472,173.208,0.000462
159.241,28.04861,173.274,0.000459
159.2041,28.0625,173.341,0.00046
159.2383,28.07639,173.408,0.000462
159.2457,28.09028,173.474,0.000462
159.2035,28.10417,173.541,0.000456
159.243,28.11806,173.608,0.000461
159.2315,28.13195,173.674,0.000462
159.2142,28.14583,173.741,0.000457
159.2482,28.15972,173.808,0.000461
159.239,28.17361,173.874,0.000461
159.2109,28.1875,173.941,0.00046
159.2586,28.20139,174.008,0.00046
159.2574,28.21528,174.074,0.000459
159.2082,28.22917,174.141,0.000458
159.2436,28.24306,174.208,0.000463
159.2155,28.25695,174.274,0.000463
159.1828,28.27083,174.341,0.000458
159.2182,28.28472,174.408,0.000461
159.2245,28.29861,174.474,0.000462
159.2098,28.3125,174.541,0.000458
159.2479,28.32639,174.608,0.00046
159.2653,28.34028,174.674,0.000461
159.212,28.35417,174.741,0.000457
159.2072,28.36806,174.808,0.000461
159.1988,28.38194,174.874,0.000462
159.1523,28.39583,174.941,0.000459
159.2171,28.40972,175.008,0.000461
159.2039,28.42361,175.074,0.000462
159.193,28.4375,175.141,0.000455
159.177,28.45139,175.208,0.000462
159.1961,28.46528,175.274,0.000462
159.0996,28.47917,175.341,0.000457
159.1632,28.49306,175.408,0.000461
159.1465,28.50694,175.474,0.000463
159.17,28.52083,175.541,0.000459
159.1503,28.53472,175.608,0.000462
159.1546,28.54861,175.674,0.000461
159.0853,28.5625,175.741,0.000458
159.14,28.57639,175.808,0.00046
159.126,28.59028,175.874,0.000461
159.1084,28.60417,175.941,0.000457
159.1433,28.61806,176.008,0.000461
159.1655,28.63194,176.074,0.00046
159.0927,28.64583,176.141,0.000457
159.1424,28.65972,176.208,0.000461
159.1237,28.67361,176.274,0.000461
159.0631,28.6875,176.341,0.000456
159.0975,28.70139,176.408,0.000458
159.1097,28.71528,176.474,0.000459
159.0644,28.72917,176.541,0.000457
159.1252,28.74305,176.608,0.000461
159.1161,28.75694,176.674,0.000463
159.0921,28.77083,176.741,0.000458
159.0855,28.78472,176.808,0.000462
159.0922,28.79861,176.874,0.000461
159.0144,28.81944,176.941,0.000458
159.0903,28.83333,177.008,0.000459
159.0918,28.84028,177.074,0.000459
159.0757,28.86111,177.141,0.000457
159.0785,28.875,177.208,0.00046
159.0921,28.88889,177.274,0.000459
159.0446,28.90278,177.341,0.000457
159.0884,28.91667,177.408,0.00046
159.082,28.93056,177.474,0.000462
159.0423,28.94444,177.541,0.000458
159.0666,28.95833,177.608,0.000459
159.1009,28.97222,177.674,0.000462
159.0319,28.98611,177.741,0.000459
159.0745,29,177.808,0.00046
159.0729,29.01389,177.874,0.000462
159.034,29.02778,177.941,0.000455
159.06,29.04167,178.008,0.000459
159.0657,29.05556,178.074,0.000462
159.0256,29.06944,178.141,0.000459
159.0677,29.08333,178.208,0.00046
159.0705,29.09722,178.274,0.000461
159.0241,29.11111,178.341,0.000458
159.0533,29.125,178.408,0.00046
159.0367,29.13889,178.474,0.000461
158.9993,29.15278,178.541,0.000458
159.002,29.16667,178.608,0.000462
159.0614,29.18055,178.674,0.000463
159.0246,29.19444,178.741,0.000457
159.0241,29.20833,178.808,0.000463
159.0445,29.22222,178.874,0.000464
159.0039,29.23611,178.941,0.000456
159.0364,29.25,179.008,0.00046
159.0386,29.26389,179.074,0.000464
158.9987,29.27778,179.141,0.000457
159.007,29.29167,179.208,0.000462
158.9994,29.30555,179.274,0.000463
158.95,29.31944,179.341,0.000458
158.9838,29.33333,179.408,0.00046
158.9663,29.34722,179.474,0.000464
158.928,29.36111,179.541,0.000458
158.9298,29.375,179.608,0.000461
158.9518,29.38889,179.674,0.000463
158.9003,29.40278,179.741,0.000459
158.9461,29.41667,179.808,0.000461
158.9255,29.43056,179.874,0.000463
158.9084,29.44444,179.941,0.000457
158.9023,29.45833,180.008,0.000458
158.9233,29.47222,180.074,0.000462
158.8491,29.48611,180.141,0.000458
158.8578,29.5,180.208,0.000458
158.8849,29.51389,180.274,0.000461
158.853,29.52778,180.341,0.00046
158.8775,29.54167,180.408,0.000461
158.8815,29.55556,180.474,0.000463
158.8167,29.56945,180.541,0.000459
158.8585,29.58333,180.608,0.00046
158.8774,29.59722,180.674,0.000463
158.8587,29.61111,180.741,0.00046
158.8857,29.625,180.808,0.00046
158.9005,29.63889,180.874,0.000463
158.8334,29.65278,180.941,0.000457
158.8696,29.66667,181.008,0.000461
158.8739,29.68056,181.074,0.000464
158.8019,29.70139,181.141,0.000459
158.828,29.70833,181.208,0.000461
158.8444,29.72917,181.274,0.000466
158.8337,29.73611,181.341,0.000458
158.8527,29.75694,181.408,0.000457
158.8499,29.76389,181.474,0.000464
158.8152,29.78472,181.541,0.000457
158.809,29.79861,181.608,0.000459
158.8243,29.8125,181.674,0.000463
158.778,29.82639,181.741,0.000458
158.7915,29.84028,181.808,0.000457
158.8203,29.85417,181.874,0.000461
158.7763,29.86806,181.941,0.000455
158.7881,29.88194,182.008,0.000459
158.7906,29.89583,182.074,0.00046
158.7506,29.90972,182.141,0.000459
158.7712,29.92361,182.208,0.000459
158.7804,29.9375,182.274,0.000463
158.7355,29.95139,182.341,0.000459
158.7582,29.96528,182.408,0.000459
158.7741,29.97917,182.474,0.000463
158.7222,29.99306,182.541,0.000458
158.7363,30.00695,182.608,0.000458
158.757,30.02083,182.674,0.000461
158.7062,30.03472,182.741,0.00046
158.705,30.04861,182.808,0.000459
158.7213,30.0625,182.874,0.000462
158.7123,30.07639,182.941,0.000458
158.706,30.09028,183.008,0.000458
158.7329,30.10417,183.074,0.000465
158.6971,30.11806,183.141,0.00046
158.6972,30.13194,183.208,0.000457
158.7026,30.14583,183.274,0.000461
158.6664,30.15972,183.341,0.000459
158.624,30.17361,183.408,0.000459
158.7032,30.1875,183.474,0.000466
158.605,30.20139,183.541,0.000461
158.6462,30.21528,183.608,0.000461
158.6558,30.22917,183.674,0.000462
158.6341,30.24306,183.741,0.00046
158.5886,30.25694,183.808,0.000458
158.6324,30.27083,183.874,0.00046
158.5732,30.28472,183.941,0.000458
158.6353,30.29861,184.008,0.000458
158.6348,30.3125,184.074,0.000463
158.5732,30.32639,184.141,0.000457
158.5531,30.34028,184.208,0.000458
158.5903,30.35417,184.274,0.000461
158.5277,30.36806,184.341,0.000459
158.5431,30.38194,184.408,0.000458
158.5253,30.39583,184.474,0.000463
158.5429,30.40972,184.541,0.00046
158.5266,30.42361,184.608,0.000458
158.5148,30.4375,184.674,0.000463
158.4987,30.45139,184.741,0.00046
158.4904,30.46528,184.808,0.00046
158.5093,30.47917,184.874,0.000461
158.5068,30.49306,184.941,0.000458
158.4967,30.50694,185.008,0.000456
158.5301,30.52083,185.074,0.000463
158.4992,30.53472,185.141,0.000458
158.4882,30.54861,185.208,0.000458
158.5006,30.5625,185.274,0.000463
158.4593,30.57639,185.341,0.00046
158.4289,30.59722,185.408,0.000459
158.4586,30.61111,185.474,0.000464
158.4119,30.625,185.541,0.000457
158.407,30.63889,185.608,0.000459
158.436,30.65278,185.674,0.000459
158.4176,30.66667,185.741,0.000459
158.3735,30.68056,185.808,0.000459
158.4154,30.69444,185.874,0.000463
158.3696,30.70833,185.941,0.00046
158.3582,30.72222,186.008,0.000457
158.3809,30.73611,186.074,0.000463
158.3976,30.75,186.141,0.000458
158.3534,30.76389,186.208,0.000458
158.3702,30.77778,186.274,0.000461
158.3394,30.79167,186.341,0.00046
158.3487,30.80556,186.408,0.000456
158.3691,30.81944,186.474,0.000462
158.3189,30.83333,186.541,0.00046
158.3364,30.84722,186.608,0.000455
158.3638,30.86111,186.674,0.00046
158.3368,30.875,186.741,0.00046
158.2863,30.88889,186.808,0.000457
158.323,30.90278,186.874,0.000461
158.2937,30.91667,186.941,0.000457
158.2734,30.93056,187.008,0.000457
158.2894,30.94444,187.074,0.000462
158.2917,30.95833,187.141,0.000457
158.2721,30.97222,187.208,0.000455
158.2478,30.98611,187.274,0.000462
158.2236,31,187.341,0.000458
158.1683,31.01389,187.408,0.000459
158.143,31.02778,187.474,0.000463
158.1278,31.04167,187.541,0.000458
158.1374,31.05555,187.608,0.000459
158.2132,31.06944,187.674,0.00046
158.1861,31.08333,187.741,0.000461
158.1413,31.09722,187.808,0.000458
158.1661,31.11111,187.874,0.000463
158.1015,31.125,187.941,0.00046
158.0532,31.13889,188.008,0.000458
158.0717,31.15278,188.074,0.000462
158.059,31.16667,188.141,0.000461
158.0419,31.18056,188.208,0.000454
158.0961,31.19444,188.274,0.000463
158.07,31.20833,188.341,0.000458
158.0418,31.22222,188.408,0.000455
158.0494,31.23611,188.474,0.000461
158.0259,31.25,188.541,0.00046
158.0057,31.26389,188.608,0.000458
158.0287,31.27778,188.674,0.000462
158.0206,31.29167,188.741,0.00046
158.0021,31.30556,188.808,0.000456
158.0215,31.31944,188.874,0.000463
157.992,31.33333,188.941,0.000462
157.9487,31.34722,189.008,0.000459
157.9718,31.36111,189.074,0.000462
157.9531,31.375,189.141,0.000462
157.9205,31.38889,189.208,0.000457
157.9444,31.40278,189.274,0.000461
157.9388,31.41667,189.341,0.000462
157.8881,31.43056,189.408,0.000457
157.9166,31.45139,189.474,0.000459
157.8763,31.46528,189.541,0.000462
157.8345,31.47916,189.608,0.000458
157.8381,31.49306,189.674,0.000463
157.8407,31.50694,189.741,0.00046
157.8256,31.51389,189.808,0.000458
157.8914,31.53472,189.874,0.00046
157.8563,31.54861,189.941,0.000461
157.8132,31.5625,190.008,0.000457
157.8328,31.57639,190.074,0.00046
157.8115,31.59028,190.141,0.00046
157.7483,31.60417,190.208,0.000456
157.7583,31.61805,190.274,0.000462
157.7535,31.63194,190.341,0.000459
157.7283,31.64583,190.408,0.000457
157.734,31.65972,190.474,0.000462
157.7212,31.67361,190.541,0.000461
157.6939,31.6875,190.608,0.000457
157.7212,31.70139,190.674,0.000463
157.694,31.71528,190.741,0.000459
157.6622,31.72917,190.808,0.000459
157.695,31.74306,190.874,0.000461
157.6721,31.75694,190.941,0.000459
157.6242,31.77083,191.008,0.000459
157.65,31.78472,191.074,0.000461
157.613,31.79861,191.141,0.000462
157.5883,31.8125,191.208,0.000457
157.602,31.82639,191.274,0.00046
157.5828,31.84028,191.341,0.000459
157.5726,31.85417,191.408,0.000456
157.5939,31.86806,191.474,0.000461
157.5548,31.88194,191.541,0.000462
157.5287,31.89583,191.608,0.000457
157.5443,31.90972,191.674,0.000463
157.4908,31.92361,191.741,0.00046
157.4764,31.9375,191.808,0.000457
157.4687,31.95139,191.874,0.000462
157.455,31.96528,191.941,0.000462
157.3837,31.97917,192.008,0.000457
157.4018,31.99305,192.074,0.000461
157.3928,32.00695,192.141,0.000461
157.3417,32.02083,192.208,0.000458
157.3346,32.03472,192.274,0.000461
157.3478,32.04861,192.341,0.00046
157.2917,32.0625,192.408,0.000458
157.3408,32.07639,192.474,0.000459
157.2984,32.09028,192.541,0.00046
157.2759,32.10417,192.608,0.000457
157.2594,32.11806,192.674,0.000458
157.225,32.13194,192.741,0.00046
157.1856,32.14583,192.808,0.000455
157.2114,32.15972,192.874,0.000458
157.1975,32.17361,192.941,0.000461
157.1706,32.1875,193.008,0.000454
157.1628,32.20139,193.074,0.000462
157.163,32.21528,193.141,0.000459
157.104,32.22917,193.208,0.000455
157.1549,32.24305,193.274,0.000459
157.0949,32.25695,193.341,0.000462
157.066,32.27083,193.408,0.000455
157.0686,32.28472,193.474,0.000461
